roomNumber,FloorHeight,Width,Length,Rotation,SouthContextOffset,EastContextOffset,NorthContextOffset,WestContextOffset,SouthContextHeight,EastContextHeight,NorthContextHeight,WestContextHeight,SouthShadingDepth,EastShadingDepth,NorthShadingDepth,WestShadingDepth,NorthGlazingRatio,WestGlazingRatio,SouthGlazingRatio,EastGlazingRatio,NorthWindowHeight,WestWindowHeight,SouthWindowHeight,EastWindowHeight,NorthWindowSill,WestWindowSill,SouthWindowSill,EastWindowSill,sDA1,sDA2,sDA3,sDA4,sDA5,sDA6,sDA7,sDA8,sDA9,UDI1,UDI2,UDI3,UDI4,UDI5,UDI6,UDI7,UDI8,UDI9,ASE1,ASE2,ASE3,ASE4,ASE5,ASE6,ASE7,ASE8,ASE9
1579,8,23,39,-16,4,20,69,29,215,410,83,270,2.01,1.49,1.86,1.84,0.8,0.2,0.6,0.5,3,4,1,2,4,5,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,8,28,77,-16,3,25,66,3,218,381,98,338,2.03,1.08,0.11,1.98,0.2,0.1,0.6,0.3,2,4,1,2,1,5,5,4,26.91,0,7.95,24.51,0,0,93.46,39.32,68.3,42.397603,0.055556,32.771242,33.543573,0,10.74183,81.235294,80.537037,90.082789,14.71,0,0,15.25,0,0,55.34,9.59,4.68
1581,8,23,32,-16,2,26,58,29,215,178,86,358,2.01,1.49,1.86,1.83,0.8,0.2,0.6,0.5,3,4,1,2,5,5,5,4,100,4.44,61.59,100,0,0,100,92.06,86.67,51.895238,73.895238,88.066667,60.371429,0.003175,0,38.755556,92.066667,95.339683,88.89,1.9,4.13,84.76,0,0,89.21,22.54,13.02
1582,9,23,77,-16,4,25,67,18,218,381,98,338,2.03,1.08,0.11,1.8,0.1,0.1,0.3,0.3,3,5,1,4,1,5,5,4,29.15,0,7.58,12.68,0,0,92.94,52.03,74.64,65.920261,13.547712,52.738562,23.854902,0,15.20915,83.385621,83.230065,91.577778,16.86,0,0,11.37,0,0,63.4,10.72,4.58
1583,8,24,32,-16,23,26,75,29,211,399,84,358,2.01,1.59,1.84,1.85,0.8,0.2,0.6,0.5,3,5,1,2,5,5,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,8,23,32,-16,4,26,69,29,215,178,86,381,2.01,1.49,1.86,1.84,0.8,0.2,0.6,0.5,3,4,1,2,5,5,5,4,100,6.98,95.56,100,0,38.1,100,93.33,99.68,48.926984,75.380952,93.536508,58.422222,0.006349,79.622222,35.898413,92.155556,91.215873,90.48,1.9,4.13,84.76,0,0,90.79,22.54,13.02
1585,9,23,77,-16,4,25,67,18,218,381,98,338,2.03,1.08,0.11,1.8,0.1,0.1,0.3,0.3,3,5,1,2,1,5,5,4,29.15,0,8.37,12.94,0,0,93.33,65.49,79.74,65.806536,13.448366,52.682353,23.826144,0,15.198693,82.836601,84.717647,91.862745,16.86,0,0,11.37,0,0,63.27,16.86,8.1
1586,8,28,77,-21,7,25,74,3,218,135,78,372,2.03,1.07,0.11,2.23,0.2,0.1,0.6,0.3,3,4,1,2,1,5,5,4,30.61,0,24.95,27.02,0,8.82,94.44,44.34,81.59,44.360566,0.003268,56.471678,37.633987,0,39.901961,81.196078,82.277778,93.250545,19.5,0,0,17.97,0,0,52.51,1.74,0
1587,8,23,39,-16,4,20,69,29,215,410,83,270,2.01,1.49,1.86,1.84,0.8,0.2,0.6,0.5,3,4,1,2,4,5,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,7,23,76,-12,5,19,69,13,193,158,85,273,2.01,2.24,2.3,2.16,0.8,0.2,0.6,0.3,9,4,4,5,4,5,5,4,69.87,0,26.27,48.27,0,0.4,96,0.8,45.2,74.748,32.232,68.961333,55.601333,0,30.130667,75.204,67.904,88.770667,32.4,0,0,28,0,0,46.53,0.8,0
1589,7,23,47,-23,21,25,58,17,217,398,115,276,2.03,0.74,1.94,2.19,0.1,0.2,0.3,0.3,9,4,1,2,2,5,5,4,58.28,0,46.45,5.81,0,0,93.33,79.78,89.68,84.916129,56.270968,89.666667,25.445161,0,58.021505,88.019355,90.301075,95.391398,21.72,0,0,7.1,0,0,48.6,10.32,0
1590,7,23,47,-23,21,25,58,17,217,398,115,276,2.03,0.74,1.94,2.19,0.1,0.2,0.3,0.3,9,4,1,2,2,5,5,4,58.28,0,46.45,5.81,0,0,93.33,79.78,89.68,84.916129,56.270968,89.666667,25.445161,0,58.021505,88.019355,90.301075,95.391398,21.72,0,0,7.1,0,0,48.6,10.32,0
1591,7,23,76,-12,5,19,69,13,193,158,85,273,2.01,2.24,2.3,2.16,0.8,0.2,0.6,0.3,9,4,4,5,4,5,5,4,69.87,0,26.27,48.27,0,0.53,96,0.8,44.67,74.748,32.245333,68.968,55.596,0,30.129333,75.178667,67.92,88.744,32.4,0,0,28,0,0,46.53,0.8,0
1592,8,23,39,-16,4,20,69,29,215,410,83,270,2.01,1.49,1.86,1.84,0.8,0.2,0.6,0.5,3,4,1,2,4,5,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,8,28,74,-15,3,25,66,3,218,381,98,338,2.03,1.08,0.11,1.98,0.2,0.1,0.6,0.3,2,4,1,2,1,5,5,4,28.34,0,8.5,25.74,0,0,93.42,42.06,70.63,43.307256,0.195011,33.840136,36.004535,0,11.992063,80.803855,81.37415,90.522676,15.08,0,0,15.76,0,0,56.58,8.62,2.15
1594,8,23,32,-16,4,26,69,29,215,178,86,381,2.01,1.09,1.84,1.84,0.8,0.2,0.6,0.5,3,4,1,4,2,5,5,4,100,5.4,96.19,100,0,38.41,100,95.87,99.68,49.069841,75.349206,93.593651,58.019048,0.003175,79.64127,34.073016,91.580952,89.606349,90.79,1.9,4.13,85.08,0,0,91.43,28.25,18.73
1595,9,23,77,-16,4,25,67,18,218,381,98,326,2.03,1.48,0.17,1.8,0.1,0.1,0.3,0.2,3,5,1,2,4,4,5,4,33.99,0,8.63,7.06,0,0,89.8,27.97,58.43,70.424837,13.437908,52.856209,31.138562,0,15.284967,85.779085,76.712418,87.776471,15.42,0,0,6.8,0,0,50.59,10.72,4.71
1596,8,23,32,-16,2,26,58,29,215,178,86,358,2.01,1.49,1.55,1.83,0.8,0.2,0.5,0.5,3,4,1,2,5,5,5,4,100,4.76,53.02,100,0,0,100,91.11,86.35,49.965079,74.098413,86.990476,58.247619,0.003175,0,37.431746,92.063492,95.279365,90.16,1.9,3.81,86.98,0,0,90.48,22.54,13.02
1597,9,23,77,-16,4,25,67,18,218,381,98,338,2.03,1.08,0.11,1.8,0.1,0.1,0.3,0.3,3,5,1,4,1,5,5,4,29.15,0,7.58,12.68,0,0,92.94,52.03,74.9,65.920261,13.547712,52.738562,23.882353,0,15.20915,83.379085,83.230065,91.589542,16.86,0,0,11.37,0,0,63.4,10.72,4.58
1598,8,24,32,-16,23,26,75,29,211,399,84,358,2.01,1.59,1.84,1.85,0.8,0.2,0.6,0.5,3,5,1,2,5,5,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,8,28,77,-16,3,25,66,3,218,381,98,338,2.03,1.08,0.11,1.98,0.2,0.1,0.6,0.3,2,4,1,2,1,5,5,4,26.91,0,8.28,24.51,0,0,93.57,39.32,67.97,42.397603,0.055556,32.877996,33.556645,0,10.6939,81.201525,80.537037,90.104575,14.71,0,0,15.25,0,0,55.34,9.59,4.68
1600,8,28,74,-16,3,25,69,3,218,381,82,338,2.03,1.5,0.48,1.98,0.1,0.2,0.6,0.3,2,4,1,2,1,5,5,4,21.54,0,11.79,16.55,0,0,89.34,35.71,63.95,45.56576,7.659864,42.056689,25.907029,0,12.545351,85.094104,79.095238,88.292517,13.15,0,0,13.04,0,0,46.71,4.88,2.95
1601,8,24,32,-16,23,26,75,29,211,399,84,358,2.01,1.59,1.84,1.85,0.8,0.2,0.6,0.5,3,5,1,2,5,5,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,9,23,77,-16,4,25,67,18,218,381,98,338,2.03,1.08,0.11,1.8,0.1,0.1,0.3,0.3,3,5,1,4,1,5,5,4,29.15,0,7.58,12.68,0,0,92.94,52.03,73.73,65.920261,13.547712,52.738562,23.887582,0,15.237908,83.379085,83.230065,91.649673,16.86,0,0,11.37,0,0,63.4,10.72,4.58
1603,9,23,71,-16,4,25,67,18,218,381,98,326,2.03,1.48,0.17,1.8,0.1,0.1,0.3,0.2,3,5,1,2,4,4,5,4,37.87,0,10.92,6.52,0,0,90.78,37.02,62.98,73.194326,16.192908,58.17305,31.414184,0,17.248227,85.846809,78.371631,88.479433,16.88,0,0,7.38,0,0,52.2,10.35,6.95
1604,8,24,39,-16,4,21,74,29,215,395,83,270,2.01,1.49,1.85,1.84,0.8,0.2,0.6,0.5,3,4,1,2,5,5,5,4,100,22.6,87.02,100,0,18.99,100,84.75,96.39,56.733173,79.461538,93.043269,63.697115,0,68.007212,43.887019,92.195,94.274038,81.49,1.92,3.37,71.15,0,0,89.42,18,4.09
1605,8,23,32,-16,24,25,69,29,211,414,84,358,2.01,1.59,1.86,1.85,0.8,0.2,0.6,0.5,3,5,1,2,4,5,5,4,100,18.1,100,100,0,98.73,100,93.33,100,47.212698,79.742857,89.003175,58.561905,0.003175,96.511111,36.07619,92.75873,83.098413,91.11,4.13,6.67,84.76,0,0,90.48,20.32,10.79
1606,8,28,74,-15,3,25,66,3,218,381,98,338,2.03,1.08,0.11,1.98,0.2,0.1,0.6,0.3,2,4,1,2,1,5,5,4,28.34,0,8.5,25.74,0,0,93.42,42.06,70.63,43.307256,0.197279,33.818594,36.011338,0,12.011338,80.79932,81.37415,90.529478,15.08,0,0,15.76,0,0,56.58,8.62,2.15
1607,7,23,76,-12,5,19,69,13,193,158,85,273,2.01,2.24,2.3,2.16,0.8,0.2,0.6,0.3,9,4,4,5,4,5,5,4,69.87,0,26.27,48.27,0,0.4,96,0.53,44.93,74.748,32.248,68.968,55.601333,0,30.134667,75.193333,67.974667,88.784,32.4,0,0,28,0,0,46.53,0.8,0
1608,8,23,32,-16,4,26,69,29,215,178,86,381,2.01,1.09,1.84,1.84,0.8,0.2,0.6,0.5,3,4,1,4,2,5,5,4,100,5.4,96.19,100,0,38.41,100,95.87,99.68,49.069841,75.349206,93.593651,58.019048,0.003175,79.64127,34.073016,91.580952,89.606349,90.79,1.9,4.13,85.08,0,0,91.43,28.25,18.73
1609,8,28,77,-16,3,25,66,3,218,381,98,338,2.03,1.08,0.11,1.98,0.2,0.1,0.6,0.3,2,4,1,2,1,5,5,4,26.91,0,8.28,24.51,0,0,93.68,39.32,67.86,42.397603,0.055556,32.874728,33.540305,0,10.732026,81.239651,80.537037,90.101307,14.71,0,0,15.25,0,0,55.34,9.59,4.68
1610,8,28,77,-16,3,25,66,3,218,381,98,338,2.03,1.08,0.11,2.22,0.2,0.1,0.6,0.3,2,4,1,2,1,5,5,4,27.12,0,7.95,24.29,0,0,93.46,38.56,67.86,40.604575,0,31.811547,33.972767,0,10.712418,81.171024,80.482571,89.98366,14.71,0,0,15.25,0,0,55.34,9.59,4.68
1611,8,24,32,-16,23,26,75,29,211,399,84,358,2.01,1.59,1.84,1.85,0.8,0.2,0.6,0.5,3,5,1,2,5,5,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,8,28,32,-15,4,20,66,26,216,381,98,338,2.03,0.92,0.11,1.98,0.2,0.2,0.6,0.4,2,4,1,2,1,4,5,4,98.41,0.79,93.65,66.93,0,35.19,100,87.3,98.15,76.537037,66.650794,93.835979,76.595238,0,78.058201,68.277778,91.539683,93.304233,41.8,0.53,2.91,36.77,0,0,74.07,22.22,6.35
1613,8,23,32,-16,4,25,69,29,218,178,86,381,2.03,1.47,1.84,1.83,0.8,0.2,0.6,0.3,3,4,1,2,2,5,5,4,100,6.03,95.24,100,0,37.46,100,79.37,97.14,48.4,74.831746,93.64127,58.07619,0.003175,78.863492,40.422222,90.368254,93.447619,90.79,1.9,4.13,85.08,0,0,90.48,22.22,10.48
1614,8,23,77,-16,4,22,66,3,218,381,98,338,2.03,1.08,0.11,1.8,0.2,0.1,0.6,0.3,3,4,1,2,1,5,5,4,29.15,0,14.38,23.27,0,0,92.81,29.41,66.93,44.550327,0.487582,39.611765,33.177778,0,18.712418,80.494118,78.720261,90.424837,18.04,0,0,17.52,0,0,59.22,10.59,1.57
1615,8,26,81,-16,3,26,74,7,215,395,83,270,2.01,1.65,1.85,1.83,0.8,0.2,0.6,0.3,3,4,1,2,5,5,5,4,68.41,0,14.6,55.56,0,0,96.62,33.33,61.66,73.492375,22.820261,52.466231,64.084967,0,12.3061,70.922658,78.143791,88.174292,37.04,0,0,34.86,0,0,63.94,4.9,2.4
1616,8,28,74,-16,3,25,69,3,218,381,82,338,2.03,1.79,0.48,1.98,0.1,0.2,0.6,0.3,2,4,1,2,1,5,5,4,21.77,0,11,16.44,0,0,88.21,29.02,59.3,45.470522,7.709751,41.842404,25.965986,0,12.445578,85.470522,77.400227,87.545351,13.15,0,0,13.04,0,0,43.42,3.97,2.95
1617,9,28,77,-16,3,25,67,18,218,381,98,338,2.03,1.08,0.11,1.97,0.1,0.1,0.2,0.3,2,5,1,3,1,5,5,4,24.07,0,0.11,16.34,0,0,93.25,51.85,74.73,62.033769,11.229847,37.069717,25.787582,0,6.834423,83.571895,83.917211,90.115468,13.51,0,0,13.18,0,0,63.07,12.31,5.99
1618,8,24,39,-16,4,21,74,29,215,395,83,270,2.01,1.49,1.85,1.84,0.8,0.2,0.6,0.5,3,4,1,2,5,5,5,4,100,22.6,87.02,100,0,18.99,100,84.75,96.39,56.733173,79.461538,93.043269,63.697115,0,68.007212,43.887019,92.195,94.274038,81.49,1.92,3.37,71.15,0,0,89.42,18,4.09
1619,8,23,32,-16,24,25,69,29,211,414,84,358,2.01,1.59,1.86,1.85,0.8,0.2,0.6,0.5,3,5,1,2,4,5,5,4,100,18.1,100,100,0,98.73,100,93.33,100,47.212698,79.742857,89.003175,58.561905,0.003175,96.511111,36.07619,92.75873,83.098413,91.11,4.13,6.67,84.76,0,0,90.48,20.32,10.79
1620,8,24,37,-16,4,26,75,29,215,400,84,273,2.01,1.49,1.84,1.85,0.8,0.2,0.6,0.5,3,5,1,2,5,5,5,4,100,33.59,94.53,100,0,23.44,100,90.1,98.18,52.726563,82.731771,93.322917,62.013021,0,71.835938,40.861979,92.166667,92.809896,84.64,4.69,5.21,73.44,0,0,90.89,22.66,4.95
1621,8,24,32,-16,23,26,75,29,211,399,84,358,2.01,1.59,1.84,2.01,0.8,0.2,0.6,0.5,3,5,1,2,5,5,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,9,28,77,-16,3,25,67,18,218,381,98,338,2.03,1.08,0.11,1.97,0.1,0.1,0.2,0.3,2,5,1,3,1,5,5,4,24.07,0,0.11,16.34,0,0,93.14,51.85,75.16,62.033769,11.254902,37.101307,25.787582,0,6.834423,83.62854,83.91939,90.152505,13.51,0,0,13.18,0,0,63.07,12.31,5.99
1623,8,23,38,-16,4,21,74,29,215,395,83,270,2.01,1.07,1.85,1.77,0.7,0.2,0.6,0.5,2,4,1,2,1,5,5,4,100,28.8,88.53,100,0,20,100,89.07,97.6,54.736,80.8,93.248,61.789333,0,68.922667,39.84,92.128,93.170667,80.27,1.87,2.67,70.67,0,0,92.27,25.6,7.73
1624,9,28,77,-16,3,25,67,18,218,381,98,338,2.03,1.08,0.1,1.97,0.1,0.1,0.2,0.3,2,5,1,3,1,5,5,4,23.75,0,0,16.45,0,0,93.14,51.96,74.29,62.011983,11.456427,36.577342,25.405229,0,6.791939,83.595861,83.931373,90.082789,13.51,0,0,13.18,0,0,63.07,12.31,5.99
1625,8,24,73,-16,24,25,69,29,217,414,84,358,2.03,1.59,0.6,1.85,0.8,0.2,0.6,0.5,3,5,1,2,1,5,5,4,96.88,1.82,76.3,63.02,0,38.41,100,78.78,91.93,69.328125,70.716146,92.259115,66.24349,0,65.557292,61.296875,90.269531,94.109375,50.78,1.56,0,41.28,0,0,71.35,5.47,3.65
1626,8,28,79,-16,3,25,66,3,218,381,98,338,2.03,1.51,0.11,2.29,0.3,0.1,0.6,0.3,3,4,1,2,5,5,5,4,44.44,0,7.37,40.6,0,0,94.34,27.78,59.4,64.209402,0,30.551282,56.965812,0,10.132479,83.166667,76.844017,87.769231,27.88,0,0,30.66,0,0,60.04,4.91,2.03
1627,8,24,32,-16,23,26,75,29,211,399,84,358,2.01,1.59,1.84,1.85,0.8,0.2,0.6,0.5,3,5,1,2,5,5,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,8,23,77,-16,4,22,66,3,218,381,98,338,2.03,1.08,0.11,1.8,0.2,0.1,0.6,0.3,3,4,1,2,1,5,5,4,29.15,0,14.51,23.66,0,0,92.81,29.41,66.54,44.550327,0.486275,39.573856,33.279739,0,18.637908,80.520261,78.720261,90.443137,18.04,0,0,17.52,0,0,59.22,10.59,1.57
1629,8,28,32,-15,4,20,66,26,216,381,98,338,2.03,0.92,0.11,1.98,0.2,0.2,0.6,0.4,2,4,1,2,1,4,5,4,98.41,0.79,93.65,66.93,0,35.19,100,87.3,98.15,76.537037,66.650794,93.835979,76.595238,0,78.058201,68.277778,91.539683,93.304233,41.8,0.53,2.91,36.77,0,0,74.07,22.22,6.35
1630,8,24,32,-15,23,26,75,29,211,397,97,358,2.01,1.59,1.84,2.01,0.8,0.2,0.6,0.5,3,5,1,2,1,5,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,9,28,30,-16,5,25,67,30,218,381,96,338,2.03,1.07,0.06,1.97,0.1,0.1,0.2,0.3,2,5,1,3,1,5,5,4,63.89,0,60.83,42.22,0,1.39,98.89,86.39,95,82,51.363889,88.583333,70.733333,0,61.333333,77.575,90.452778,94.944444,35,0.56,0.83,34.17,0,0,69.72,24.72,15.28
1632,8,28,32,-15,4,20,66,26,216,381,98,338,2.03,0.92,0.11,1.98,0.2,0.2,0.6,0.4,2,4,1,2,1,4,5,4,98.41,0.79,93.65,66.93,0,35.19,100,87.3,98.15,76.537037,66.650794,93.835979,76.595238,0,78.058201,68.277778,91.539683,93.304233,41.8,0.53,2.91,36.77,0,0,74.07,22.22,6.35
1633,9,28,77,-16,3,25,67,18,218,381,98,338,2.03,1.08,0.1,1.97,0.1,0.1,0.2,0.3,2,5,1,3,1,5,5,4,23.75,0,0,16.45,0,0,93.14,51.96,74.29,62.011983,11.442266,36.577342,25.405229,0,6.797386,83.595861,83.931373,90.082789,13.51,0,0,13.18,0,0,63.07,12.31,5.99
1634,8,24,37,-16,4,26,75,29,215,399,84,273,2.01,1.62,1.84,1.85,0.8,0.2,0.6,0.5,3,6,1,2,5,5,5,4,100,43.49,96.88,100,0,23.7,100,88.54,98.18,51.143229,85.315104,93.328125,61.919271,0,71.817708,41.671875,92.125,93.005208,88.02,9.64,6.25,73.44,0,0,90.89,22.14,4.95
1635,8,28,79,-16,3,25,66,3,218,381,98,338,2.03,1.51,0.11,2.29,0.3,0.1,0.6,0.3,3,4,1,2,5,5,5,4,44.44,0,7.48,40.6,0,0,94.44,27.88,59.4,64.209402,0,30.537393,56.736111,0,10.114316,83.176282,76.844017,87.790598,27.88,0,0,30.66,0,0,60.04,4.91,2.03
1636,8,24,79,-16,21,26,75,17,211,399,86,358,2.01,1.61,2.04,1.85,0.8,0.2,0.6,0.5,3,5,1,2,5,5,5,4,87.98,0,52.64,55.65,0,31.73,99.64,75,88.1,74.93149,42.792067,89.423077,64.68149,0,56.689904,67.858173,89.063702,94.790865,41.11,0,0,33.89,0,0,68.63,5.53,3
1637,8,24,32,-16,23,26,75,29,211,400,84,358,2.01,1.47,1.84,1.85,0.8,0.2,0.6,0.5,3,5,1,2,5,5,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,9,28,77,-16,3,25,67,18,218,381,98,338,2.03,1.08,0.1,1.97,0.1,0.1,0.2,0.3,2,5,1,3,1,5,5,4,23.75,0,0.22,16.45,0,0,92.92,51.96,74.4,62.011983,11.456427,36.601307,25.405229,0,6.798475,83.590414,83.933551,90.093682,13.51,0,0,13.18,0,0,63.07,12.31,5.99
1639,8,24,73,-16,24,25,69,29,217,414,84,358,2.03,1.59,0.6,1.85,0.8,0.2,0.6,0.5,3,5,1,2,1,5,5,4,96.88,1.82,76.3,63.02,0,38.41,100,78.78,91.93,69.328125,70.716146,92.259115,66.24349,0,65.557292,61.296875,90.269531,94.109375,50.78,1.56,0,41.28,0,0,71.35,5.47,3.65
1640,8,24,37,-16,4,24,75,29,215,399,84,273,2.01,1.62,1.84,1.85,0.8,0.2,0.6,0.5,3,6,1,2,5,5,5,4,100,42.45,96.88,100,0,23.44,100,87.5,97.66,51.114583,85.148438,93.302083,61.958333,0,71.315104,42.143229,92.205729,93.802083,88.02,9.64,6.25,73.44,0,0,90.63,21.35,4.69
1641,8,24,73,-16,24,25,69,29,217,414,84,358,2.03,1.59,0.6,1.85,0.8,0.2,0.6,0.5,3,5,1,2,1,5,5,4,96.88,1.82,76.3,63.02,0,38.41,100,78.78,91.93,69.328125,70.716146,92.259115,66.24349,0,65.557292,61.296875,90.269531,94.109375,50.78,1.56,0,41.28,0,0,71.35,5.47,3.65
1642,9,28,77,-16,3,25,67,18,218,381,98,338,2.03,1.08,0.1,1.97,0.1,0.1,0.2,0.3,2,5,1,3,1,5,5,4,23.75,0,0,16.45,0,0,93.14,51.96,74.29,62.011983,11.442266,36.618736,25.405229,0,6.797386,83.595861,83.931373,90.082789,13.51,0,0,13.18,0,0,63.07,12.31,5.99
1643,9,28,27,-16,3,25,67,30,218,381,96,338,2.03,1.07,0.06,1.97,0.1,0.1,0.2,0.3,2,5,1,3,1,5,5,4,72.53,0,38.89,48.37,0,0,99.69,86.42,91.67,82.148148,39.697531,85.42284,75.960784,0,37.580247,76.169753,90.240741,94.731481,38.58,0.31,0.93,35.29,0,0,70.37,22.22,12.96
1644,9,28,80,-16,5,29,67,18,218,381,98,338,2.03,1.08,0.1,1.97,0.1,0.1,0.2,0.3,2,5,1,3,1,5,5,4,23.38,0,7.65,15.41,0,0,93.08,62.89,82.18,60.883648,12.950734,47.537736,23.690776,0,15.647799,83.251572,85.754717,92.360587,13.1,0,0,12.79,0,0,66.56,12.89,9.01
1645,8,24,32,-17,25,26,75,29,211,400,84,358,2.01,1.69,1.84,1.85,0.8,0.2,0.6,0.5,3,5,1,2,5,5,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,8,24,32,-16,23,26,75,29,211,400,84,358,2.01,1.47,1.84,1.85,0.8,0.2,0.6,0.5,3,5,1,2,5,5,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,8,28,32,-15,4,20,66,26,216,381,98,338,2.03,0.92,0.11,1.98,0.2,0.2,0.6,0.4,2,4,1,2,1,4,5,4,98.41,0.79,93.65,66.93,0,35.19,100,87.3,98.15,76.537037,66.650794,93.835979,76.595238,0,78.058201,68.277778,91.539683,93.304233,41.8,0.53,2.91,36.77,0,0,74.07,22.22,6.35
1648,9,28,77,-16,3,25,67,18,218,381,98,338,2.03,1.08,0.1,1.97,0.1,0.1,0.2,0.3,2,5,1,3,1,5,5,4,23.75,0,0.22,16.45,0,0,93.25,51.96,74.29,62.011983,11.442266,36.601307,25.405229,0,6.795207,83.598039,83.933551,90.106754,13.51,0,0,13.18,0,0,63.07,12.31,5.99
1649,8,24,32,-15,23,26,75,29,211,397,97,358,2.01,1.59,1.84,2.01,0.8,0.2,0.6,0.5,3,5,1,2,1,5,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,8,24,32,-15,23,26,75,29,211,397,97,358,2.01,1.59,1.84,2.01,0.8,0.2,0.6,0.5,3,5,1,2,1,5,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,9,28,80,-16,5,29,67,18,218,386,98,338,2.03,1.08,0.1,1.97,0.1,0.1,0.2,0.3,2,5,1,3,1,5,5,4,23.48,0,7.23,15.41,0,0,92.98,62.68,82.39,60.686583,13.24109,47.197065,23.726415,0,15.60587,83.30608,85.740042,92.816562,13.1,0,0,12.79,0,0,66.56,12.89,9.01
1652,8,28,32,-15,4,20,66,26,216,381,98,338,2.03,0.92,0.11,1.98,0.2,0.2,0.6,0.4,2,4,1,2,1,4,5,4,98.41,0.79,93.65,66.93,0,35.19,100,87.3,98.15,76.537037,66.650794,93.835979,76.595238,0,78.058201,68.277778,91.539683,93.304233,41.8,0.53,2.91,36.77,0,0,74.07,22.22,6.35
1653,9,28,70,-16,3,25,67,18,218,381,98,338,2.03,1.08,0.1,1.97,0.1,0.1,0.2,0.3,2,5,1,3,1,5,5,4,26.57,0,0.85,18.24,0,0,93.84,58.82,79.23,65.400966,11.684783,41.016908,28.2657,0,7.820048,82.96256,85.169082,91.164251,14.86,0,0,14.61,0,0,66.55,13.04,8.94
1654,8,24,73,-17,24,26,69,29,211,399,84,358,2.01,1.59,0.64,1.85,0.8,0.2,0.6,0.5,3,5,1,2,1,5,5,4,96.53,2.08,76.11,62.24,0,39.31,99.87,79.3,92.36,69.369444,70.970833,92.211111,66.332031,0,65.794444,61.467448,90.459635,93.915278,50.42,1.81,0,41.15,0,0,74.35,6.77,0.14
1655,8,24,29,-16,25,25,75,29,216,414,84,358,2.03,1.69,1.8,1.85,0.8,0.2,0.6,0.5,3,5,1,2,5,5,5,4,100,55.26,100,100,0,99.34,100,93.42,100,41.769737,86.940789,88.322368,51.822368,0.003289,96.371711,31.378289,92.858553,80.993421,98.03,9.21,5.92,94.74,0,0,95.72,18.42,11.84
1656,9,28,77,-16,3,25,67,18,218,381,98,338,2.03,1.08,0.1,1.97,0.1,0.1,0.2,0.3,2,5,1,3,1,5,5,4,23.75,0,0,16.45,0,0,93.25,51.96,74.29,62.011983,11.442266,36.577342,25.405229,0,6.800654,83.598039,83.931373,90.082789,13.51,0,0,13.18,0,0,63.07,12.31,5.99
1657,8,24,37,-16,4,24,75,29,215,399,84,273,2.01,1.62,1.84,1.85,0.8,0.2,0.6,0.5,3,6,1,2,5,5,5,4,100,42.45,96.88,100,0,23.44,100,87.5,97.66,51.114583,85.148438,93.302083,61.958333,0,71.315104,42.143229,92.205729,93.802083,88.02,9.64,6.25,73.44,0,0,90.63,21.35,4.69
1658,9,28,27,-16,3,25,67,30,218,381,96,338,2.03,1.07,0.06,1.97,0.1,0.1,0.2,0.3,2,5,1,3,1,5,5,4,72.53,0,38.89,48.37,0,0,99.69,86.42,91.67,82.148148,39.697531,85.42284,75.960784,0,37.580247,76.169753,90.240741,94.731481,38.58,0.31,0.93,35.29,0,0,70.37,22.22,12.96
1659,8,24,73,-16,24,25,69,29,217,414,84,358,2.03,1.59,0.6,1.85,0.8,0.2,0.6,0.5,3,5,1,2,1,5,5,4,96.88,1.82,76.3,63.02,0,38.41,100,78.78,91.93,69.328125,70.716146,92.259115,66.24349,0,65.557292,61.296875,90.269531,94.109375,50.78,1.56,0,41.28,0,0,71.35,5.47,3.65
1660,9,28,77,-16,3,25,67,18,218,381,98,338,2.03,1.08,0.1,1.97,0.1,0.1,0.2,0.3,2,5,1,3,1,5,5,4,23.75,0,0.22,16.45,0,0,92.92,51.96,74.29,62.011983,11.456427,36.519608,25.406318,0,6.797386,83.590414,83.931373,90.082789,13.51,0,0,13.18,0,0,63.07,12.31,5.99
1661,8,28,32,-15,4,20,66,29,211,397,98,357,2.01,0.54,2,2.01,0.7,0.2,0.6,0.4,2,4,1,2,1,5,5,4,100,1.06,95.5,100,0,40.21,100,91.01,98.41,49.058201,70.026455,93.664021,54.97619,0.002646,79.121693,35.883598,91.616402,92.293651,89.15,0.79,4.23,85.71,0,0,94.71,25.13,7.94
