myIndex,roomNumber,FloorHeight,Width,Length,Rotation,SouthContextOffset,EastContextOffset,NorthContextOffset,WestContextOffset,SouthContextHeight,EastContextHeight,NorthContextHeight,WestContextHeight,SouthShadingDepth,EastShadingDepth,NorthShadingDepth,WestShadingDepth,NorthGlazingRatio,WestGlazingRatio,SouthGlazingRatio,EastGlazingRatio,NorthWindowHeight,WestWindowHeight,SouthWindowHeight,EastWindowHeight,NorthWindowSill,WestWindowSill,SouthWindowSill,EastWindowSill,sDA,UDI,ASE,sDABin,UDIBin,ASEBin,sDA_Category,UDI_Category,ASE_Category
13194,1681.0,8.0,9.666666666666666,22.333333333333332,-15.0,3.0,25.0,66.0,29.0,211.0,398.0,98.0,357.0,2.01,0.54,2.0,2.01,0.7,0.1,0.0,0.0,2.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,83.61,73.208134,42.22,"(52.94, 91.47]","(64.719, 78.711]","(41.09, 100.0]",3,3,4
13195,1681.0,8.0,9.666666666666666,22.333333333333332,-15.0,3.0,25.0,66.0,29.0,211.0,398.0,98.0,357.0,2.01,0.54,2.0,2.01,0.0,0.1,0.0,0.0,2.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,0.0,21.936603,0.0,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
13196,1681.0,8.0,9.666666666666666,22.333333333333332,-15.0,3.0,25.0,66.0,29.0,211.0,398.0,98.0,357.0,2.01,0.54,2.0,2.01,0.0,0.1,0.2,0.0,2.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,0.12,48.023923,0.0,"(-0.001, 16.03]","(40.288, 64.719]","(-0.001, 3.74]",1,2,1
13197,1681.0,8.0,9.666666666666666,22.333333333333332,-15.0,3.0,25.0,66.0,29.0,211.0,398.0,98.0,357.0,2.01,0.54,2.0,2.01,0.7,0.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,67.94,70.956938,41.03,"(52.94, 91.47]","(64.719, 78.711]","(16.56, 41.09]",3,3,3
13199,1681.0,8.0,9.666666666666666,22.333333333333332,-15.0,3.0,25.0,66.0,29.0,211.0,398.0,98.0,357.0,2.01,0.54,2.0,2.01,0.0,0.0,0.2,0.0,2.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,0.0,9.614833,0.0,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
13200,1681.0,8.0,9.666666666666666,22.333333333333332,-15.0,3.0,25.0,66.0,29.0,211.0,398.0,98.0,357.0,2.01,0.54,2.0,2.01,0.7,0.0,0.0,0.4,2.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,100.0,61.630383,85.29,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
13201,1681.0,8.0,9.666666666666666,22.333333333333332,-15.0,3.0,25.0,66.0,29.0,211.0,398.0,98.0,357.0,2.01,0.54,2.0,2.01,0.0,0.0,0.0,0.4,2.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,82.89,89.948565,13.52,"(52.94, 91.47]","(87.267, 96.724]","(3.74, 16.56]",3,5,2
13202,1681.0,8.0,9.666666666666666,22.333333333333332,-15.0,3.0,25.0,66.0,29.0,211.0,398.0,98.0,357.0,2.01,0.54,2.0,2.01,0.0,0.0,0.2,0.4,2.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,86.12,94.144737,6.22,"(52.94, 91.47]","(87.267, 96.724]","(3.74, 16.56]",3,5,2
13203,1682.0,9.0,9.333333333333334,27.333333333333332,-16.0,3.0,25.0,67.0,18.0,244.0,381.0,98.0,338.0,2.03,1.08,0.1,1.97,0.2,0.1,0.0,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,35.08,63.70679,14.81,"(16.03, 52.94]","(40.288, 64.719]","(3.74, 16.56]",2,2,2
13204,1682.0,9.0,9.333333333333334,27.333333333333332,-16.0,3.0,25.0,67.0,18.0,244.0,381.0,98.0,338.0,2.03,1.08,0.1,1.97,0.0,0.1,0.0,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,0.0,12.226337,0.0,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
13205,1682.0,9.0,9.333333333333334,27.333333333333332,-16.0,3.0,25.0,67.0,18.0,244.0,381.0,98.0,338.0,2.03,1.08,0.1,1.97,0.0,0.1,0.2,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,0.1,34.007202,0.0,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
13206,1682.0,9.0,9.333333333333334,27.333333333333332,-16.0,3.0,25.0,67.0,18.0,244.0,381.0,98.0,338.0,2.03,1.08,0.1,1.97,0.2,0.0,0.0,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,24.59,33.878601,14.51,"(16.03, 52.94]","(-0.001, 40.288]","(3.74, 16.56]",2,1,2
13208,1682.0,9.0,9.333333333333334,27.333333333333332,-16.0,3.0,25.0,67.0,18.0,244.0,381.0,98.0,338.0,2.03,1.08,0.1,1.97,0.0,0.0,0.2,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,0.0,6.297325,0.0,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
13209,1682.0,9.0,9.333333333333334,27.333333333333332,-16.0,3.0,25.0,67.0,18.0,244.0,381.0,98.0,338.0,2.03,1.08,0.1,1.97,0.2,0.0,0.0,0.3,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,94.24,79.711934,64.4,"(91.47, 100.0]","(78.711, 87.267]","(41.09, 100.0]",4,4,4
13210,1682.0,9.0,9.333333333333334,27.333333333333332,-16.0,3.0,25.0,67.0,18.0,244.0,381.0,98.0,338.0,2.03,1.08,0.1,1.97,0.0,0.0,0.0,0.3,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,45.78,83.213992,12.45,"(16.03, 52.94]","(78.711, 87.267]","(3.74, 16.56]",2,4,2
13211,1682.0,9.0,9.333333333333334,27.333333333333332,-16.0,3.0,25.0,67.0,18.0,244.0,381.0,98.0,338.0,2.03,1.08,0.1,1.97,0.0,0.0,0.2,0.3,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,71.5,89.382716,3.81,"(52.94, 91.47]","(87.267, 96.724]","(3.74, 16.56]",3,5,2
13212,1684.0,8.0,9.333333333333334,11.333333333333334,-15.0,4.0,21.0,66.0,14.0,218.0,380.0,98.0,338.0,2.03,1.57,0.1,1.97,0.1,0.2,0.0,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,88.13,84.431818,36.11,"(52.94, 91.47]","(78.711, 87.267]","(16.56, 41.09]",3,4,3
13213,1684.0,8.0,9.333333333333334,11.333333333333334,-15.0,4.0,21.0,66.0,14.0,218.0,380.0,98.0,338.0,2.03,1.57,0.1,1.97,0.0,0.2,0.0,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,0.0,45.414141,0.0,"(-0.001, 16.03]","(40.288, 64.719]","(-0.001, 3.74]",1,2,1
13214,1684.0,8.0,9.333333333333334,11.333333333333334,-15.0,4.0,21.0,66.0,14.0,218.0,380.0,98.0,338.0,2.03,1.57,0.1,1.97,0.0,0.2,0.6,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,87.88,94.138889,0.76,"(52.94, 91.47]","(87.267, 96.724]","(-0.001, 3.74]",3,5,1
13215,1684.0,8.0,9.333333333333334,11.333333333333334,-15.0,4.0,21.0,66.0,14.0,218.0,380.0,98.0,338.0,2.03,1.57,0.1,1.97,0.1,0.0,0.0,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,35.35,60.313131,27.53,"(16.03, 52.94]","(40.288, 64.719]","(16.56, 41.09]",2,2,3
13217,1684.0,8.0,9.333333333333334,11.333333333333334,-15.0,4.0,21.0,66.0,14.0,218.0,380.0,98.0,338.0,2.03,1.57,0.1,1.97,0.0,0.0,0.6,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,18.43,71.318182,0.0,"(16.03, 52.94]","(64.719, 78.711]","(-0.001, 3.74]",2,3,1
13218,1684.0,8.0,9.333333333333334,11.333333333333334,-15.0,4.0,21.0,66.0,14.0,218.0,380.0,98.0,338.0,2.03,1.57,0.1,1.97,0.1,0.0,0.0,0.3,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,96.72,82.883838,55.05,"(91.47, 100.0]","(78.711, 87.267]","(41.09, 100.0]",4,4,4
13219,1684.0,8.0,9.333333333333334,11.333333333333334,-15.0,4.0,21.0,66.0,14.0,218.0,380.0,98.0,338.0,2.03,1.57,0.1,1.97,0.0,0.0,0.0,0.3,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,52.27,86.79798,11.36,"(16.03, 52.94]","(78.711, 87.267]","(3.74, 16.56]",2,4,2
13220,1684.0,8.0,9.333333333333334,11.333333333333334,-15.0,4.0,21.0,66.0,14.0,218.0,380.0,98.0,338.0,2.03,1.57,0.1,1.97,0.0,0.0,0.6,0.3,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,91.16,94.891414,1.52,"(52.94, 91.47]","(87.267, 96.724]","(-0.001, 3.74]",3,5,1
13221,1685.0,8.0,9.333333333333334,10.666666666666666,-15.0,4.0,20.0,66.0,29.0,211.0,397.0,98.0,357.0,2.01,0.54,2.0,2.01,0.7,0.2,0.0,0.0,2.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,100.0,49.058201,89.15,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
13222,1685.0,8.0,9.333333333333334,10.666666666666666,-15.0,4.0,20.0,66.0,29.0,211.0,397.0,98.0,357.0,2.01,0.54,2.0,2.01,0.0,0.2,0.0,0.0,2.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,1.06,70.026455,0.79,"(-0.001, 16.03]","(64.719, 78.711]","(-0.001, 3.74]",1,3,1
13223,1685.0,8.0,9.333333333333334,10.666666666666666,-15.0,4.0,20.0,66.0,29.0,211.0,397.0,98.0,357.0,2.01,0.54,2.0,2.01,0.0,0.2,0.6,0.0,2.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,95.5,93.664021,4.23,"(91.47, 100.0]","(87.267, 96.724]","(3.74, 16.56]",4,5,2
13224,1685.0,8.0,9.333333333333334,10.666666666666666,-15.0,4.0,20.0,66.0,29.0,211.0,397.0,98.0,357.0,2.01,0.54,2.0,2.01,0.7,0.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,100.0,54.97619,85.71,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
13226,1685.0,8.0,9.333333333333334,10.666666666666666,-15.0,4.0,20.0,66.0,29.0,211.0,397.0,98.0,357.0,2.01,0.54,2.0,2.01,0.0,0.0,0.6,0.0,2.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,40.21,79.121693,0.0,"(16.03, 52.94]","(78.711, 87.267]","(-0.001, 3.74]",2,4,1
13227,1685.0,8.0,9.333333333333334,10.666666666666666,-15.0,4.0,20.0,66.0,29.0,211.0,397.0,98.0,357.0,2.01,0.54,2.0,2.01,0.7,0.0,0.0,0.4,2.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,100.0,35.883598,94.71,"(91.47, 100.0]","(-0.001, 40.288]","(41.09, 100.0]",4,1,4
13228,1685.0,8.0,9.333333333333334,10.666666666666666,-15.0,4.0,20.0,66.0,29.0,211.0,397.0,98.0,357.0,2.01,0.54,2.0,2.01,0.0,0.0,0.0,0.4,2.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,91.01,91.616402,25.13,"(52.94, 91.47]","(87.267, 96.724]","(16.56, 41.09]",3,5,3
13229,1685.0,8.0,9.333333333333334,10.666666666666666,-15.0,4.0,20.0,66.0,29.0,211.0,397.0,98.0,357.0,2.01,0.54,2.0,2.01,0.0,0.0,0.6,0.4,2.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,98.41,92.293651,7.94,"(91.47, 100.0]","(87.267, 96.724]","(3.74, 16.56]",4,5,2
13230,1686.0,8.0,8.0,24.333333333333332,-16.0,24.0,25.0,69.0,28.0,217.0,414.0,84.0,358.0,2.03,1.59,0.6,1.85,0.8,0.2,0.0,0.0,3.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,96.35,69.333333,50.78,"(91.47, 100.0]","(64.719, 78.711]","(41.09, 100.0]",4,3,4
13231,1686.0,8.0,8.0,24.333333333333332,-16.0,24.0,25.0,69.0,28.0,217.0,414.0,84.0,358.0,2.03,1.59,0.6,1.85,0.0,0.2,0.0,0.0,3.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,0.26,70.002604,1.3,"(-0.001, 16.03]","(64.719, 78.711]","(-0.001, 3.74]",1,3,1
13232,1686.0,8.0,8.0,24.333333333333332,-16.0,24.0,25.0,69.0,28.0,217.0,414.0,84.0,358.0,2.03,1.59,0.6,1.85,0.0,0.2,0.6,0.0,3.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,75.13,92.286458,0.0,"(52.94, 91.47]","(87.267, 96.724]","(-0.001, 3.74]",3,5,1
13233,1686.0,8.0,8.0,24.333333333333332,-16.0,24.0,25.0,69.0,28.0,217.0,414.0,84.0,358.0,2.03,1.59,0.6,1.85,0.8,0.0,0.0,0.0,3.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,62.63,66.226563,41.28,"(52.94, 91.47]","(64.719, 78.711]","(41.09, 100.0]",3,3,4
13235,1686.0,8.0,8.0,24.333333333333332,-16.0,24.0,25.0,69.0,28.0,217.0,414.0,84.0,358.0,2.03,1.59,0.6,1.85,0.0,0.0,0.6,0.0,3.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,37.5,65.407552,0.0,"(16.03, 52.94]","(64.719, 78.711]","(-0.001, 3.74]",2,3,1
13236,1686.0,8.0,8.0,24.333333333333332,-16.0,24.0,25.0,69.0,28.0,217.0,414.0,84.0,358.0,2.03,1.59,0.6,1.85,0.8,0.0,0.0,0.5,3.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,100.0,61.492188,71.35,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
13237,1686.0,8.0,8.0,24.333333333333332,-16.0,24.0,25.0,69.0,28.0,217.0,414.0,84.0,358.0,2.03,1.59,0.6,1.85,0.0,0.0,0.0,0.5,3.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,78.91,90.283854,5.47,"(52.94, 91.47]","(87.267, 96.724]","(3.74, 16.56]",3,5,2
13238,1686.0,8.0,8.0,24.333333333333332,-16.0,24.0,25.0,69.0,28.0,217.0,414.0,84.0,358.0,2.03,1.59,0.6,1.85,0.0,0.0,0.6,0.5,3.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,91.41,94.092448,3.65,"(52.94, 91.47]","(87.267, 96.724]","(-0.001, 3.74]",3,5,1
13239,1688.0,8.0,8.0,26.0,-16.0,24.0,25.0,69.0,28.0,217.0,414.0,84.0,358.0,2.03,1.59,0.6,1.97,0.8,0.2,0.0,0.0,3.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,95.55,70.673077,47.12,"(91.47, 100.0]","(64.719, 78.711]","(41.09, 100.0]",4,3,4
13240,1688.0,8.0,8.0,26.0,-16.0,24.0,25.0,69.0,28.0,217.0,414.0,84.0,358.0,2.03,1.59,0.6,1.97,0.0,0.2,0.0,0.0,3.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,0.0,62.134615,1.08,"(-0.001, 16.03]","(40.288, 64.719]","(-0.001, 3.74]",1,2,1
13241,1688.0,8.0,8.0,26.0,-16.0,24.0,25.0,69.0,28.0,217.0,414.0,84.0,358.0,2.03,1.59,0.6,1.97,0.0,0.2,0.6,0.0,3.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,68.15,91.560096,0.0,"(52.94, 91.47]","(87.267, 96.724]","(-0.001, 3.74]",3,5,1
13242,1688.0,8.0,8.0,26.0,-16.0,24.0,25.0,69.0,28.0,217.0,414.0,84.0,358.0,2.03,1.59,0.6,1.97,0.8,0.0,0.0,0.0,3.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,58.29,62.733173,38.46,"(52.94, 91.47]","(40.288, 64.719]","(16.56, 41.09]",3,2,3
13244,1688.0,8.0,8.0,26.0,-16.0,24.0,25.0,69.0,28.0,217.0,414.0,84.0,358.0,2.03,1.59,0.6,1.97,0.0,0.0,0.6,0.0,3.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,35.22,60.730769,0.0,"(16.03, 52.94]","(40.288, 64.719]","(-0.001, 3.74]",2,2,1
13245,1688.0,8.0,8.0,26.0,-16.0,24.0,25.0,69.0,28.0,217.0,414.0,84.0,358.0,2.03,1.59,0.6,1.97,0.8,0.0,0.0,0.5,3.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,99.76,63.63101,68.63,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
13246,1688.0,8.0,8.0,26.0,-16.0,24.0,25.0,69.0,28.0,217.0,414.0,84.0,358.0,2.03,1.59,0.6,1.97,0.0,0.0,0.0,0.5,3.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,76.92,89.336538,5.53,"(52.94, 91.47]","(87.267, 96.724]","(3.74, 16.56]",3,5,2
13247,1688.0,8.0,8.0,26.0,-16.0,24.0,25.0,69.0,28.0,217.0,414.0,84.0,358.0,2.03,1.59,0.6,1.97,0.0,0.0,0.6,0.5,3.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,90.99,94.268029,2.52,"(52.94, 91.47]","(87.267, 96.724]","(-0.001, 3.74]",3,5,1
13248,1689.0,9.0,9.333333333333334,9.0,-16.0,3.0,25.0,67.0,30.0,218.0,381.0,96.0,338.0,2.03,1.07,0.06,1.97,0.1,0.1,0.0,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,72.53,82.148148,38.58,"(52.94, 91.47]","(78.711, 87.267]","(16.56, 41.09]",3,4,3
13249,1689.0,9.0,9.333333333333334,9.0,-16.0,3.0,25.0,67.0,30.0,218.0,381.0,96.0,338.0,2.03,1.07,0.06,1.97,0.0,0.1,0.0,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,0.0,39.697531,0.31,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
13250,1689.0,9.0,9.333333333333334,9.0,-16.0,3.0,25.0,67.0,30.0,218.0,381.0,96.0,338.0,2.03,1.07,0.06,1.97,0.0,0.1,0.2,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,38.89,85.42284,0.93,"(16.03, 52.94]","(78.711, 87.267]","(-0.001, 3.74]",2,4,1
13251,1689.0,9.0,9.333333333333334,9.0,-16.0,3.0,25.0,67.0,30.0,218.0,381.0,96.0,338.0,2.03,1.07,0.06,1.97,0.1,0.0,0.0,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,48.37,75.960784,35.29,"(16.03, 52.94]","(64.719, 78.711]","(16.56, 41.09]",2,3,3
13253,1689.0,9.0,9.333333333333334,9.0,-16.0,3.0,25.0,67.0,30.0,218.0,381.0,96.0,338.0,2.03,1.07,0.06,1.97,0.0,0.0,0.2,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,0.0,37.580247,0.0,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
13254,1689.0,9.0,9.333333333333334,9.0,-16.0,3.0,25.0,67.0,30.0,218.0,381.0,96.0,338.0,2.03,1.07,0.06,1.97,0.1,0.0,0.0,0.3,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,99.69,76.169753,70.37,"(91.47, 100.0]","(64.719, 78.711]","(41.09, 100.0]",4,3,4
13255,1689.0,9.0,9.333333333333334,9.0,-16.0,3.0,25.0,67.0,30.0,218.0,381.0,96.0,338.0,2.03,1.07,0.06,1.97,0.0,0.0,0.0,0.3,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,86.42,90.240741,22.22,"(52.94, 91.47]","(87.267, 96.724]","(16.56, 41.09]",3,5,3
13256,1689.0,9.0,9.333333333333334,9.0,-16.0,3.0,25.0,67.0,30.0,218.0,381.0,96.0,338.0,2.03,1.07,0.06,1.97,0.0,0.0,0.2,0.3,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,91.67,94.731481,12.96,"(91.47, 100.0]","(87.267, 96.724]","(3.74, 16.56]",4,5,2
13257,1690.0,9.0,9.333333333333334,26.666666666666668,-16.0,3.0,25.0,67.0,18.0,244.0,381.0,98.0,338.0,2.03,1.08,0.1,1.97,0.2,0.1,0.0,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,35.12,64.502096,15.41,"(16.03, 52.94]","(40.288, 64.719]","(3.74, 16.56]",2,2,2
13258,1690.0,9.0,9.333333333333334,26.666666666666668,-16.0,3.0,25.0,67.0,18.0,244.0,381.0,98.0,338.0,2.03,1.08,0.1,1.97,0.0,0.1,0.0,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,0.0,12.418239,0.0,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
13259,1690.0,9.0,9.333333333333334,26.666666666666668,-16.0,3.0,25.0,67.0,18.0,244.0,381.0,98.0,338.0,2.03,1.08,0.1,1.97,0.0,0.1,0.2,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,0.0,35.051363,0.0,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
13260,1690.0,9.0,9.333333333333334,26.666666666666668,-16.0,3.0,25.0,67.0,18.0,244.0,381.0,98.0,338.0,2.03,1.08,0.1,1.97,0.2,0.0,0.0,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,25.68,34.811321,14.78,"(16.03, 52.94]","(-0.001, 40.288]","(3.74, 16.56]",2,1,2
13262,1690.0,9.0,9.333333333333334,26.666666666666668,-16.0,3.0,25.0,67.0,18.0,244.0,381.0,98.0,338.0,2.03,1.08,0.1,1.97,0.0,0.0,0.2,0.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,0.0,6.467505,0.0,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
13263,1690.0,9.0,9.333333333333334,26.666666666666668,-16.0,3.0,25.0,67.0,18.0,244.0,381.0,98.0,338.0,2.03,1.08,0.1,1.97,0.2,0.0,0.0,0.3,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,94.03,79.574423,64.68,"(91.47, 100.0]","(78.711, 87.267]","(41.09, 100.0]",4,4,4
13264,1690.0,9.0,9.333333333333334,26.666666666666668,-16.0,3.0,25.0,67.0,18.0,244.0,381.0,98.0,338.0,2.03,1.08,0.1,1.97,0.0,0.0,0.0,0.3,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,48.43,83.599581,11.84,"(16.03, 52.94]","(78.711, 87.267]","(3.74, 16.56]",2,4,2
13265,1690.0,9.0,9.333333333333334,26.666666666666668,-16.0,3.0,25.0,67.0,18.0,244.0,381.0,98.0,338.0,2.03,1.08,0.1,1.97,0.0,0.0,0.2,0.3,2.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,74.11,90.019916,4.61,"(52.94, 91.47]","(87.267, 96.724]","(3.74, 16.56]",3,5,2
13266,1692.0,8.0,8.0,10.0,-15.0,24.0,26.0,74.0,29.0,215.0,398.0,97.0,358.0,2.01,0.46,1.84,2.02,0.8,0.2,0.0,0.0,2.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,100.0,41.096875,96.25,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
13267,1692.0,8.0,8.0,10.0,-15.0,24.0,26.0,74.0,29.0,215.0,398.0,97.0,358.0,2.01,0.46,1.84,2.02,0.0,0.2,0.0,0.0,2.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,50.94,86.6625,5.63,"(16.03, 52.94]","(78.711, 87.267]","(3.74, 16.56]",2,4,2
13268,1692.0,8.0,8.0,10.0,-15.0,24.0,26.0,74.0,29.0,215.0,398.0,97.0,358.0,2.01,0.46,1.84,2.02,0.0,0.2,0.6,0.0,2.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,100.0,89.91875,3.13,"(91.47, 100.0]","(87.267, 96.724]","(-0.001, 3.74]",4,5,1
13269,1692.0,8.0,8.0,10.0,-15.0,24.0,26.0,74.0,29.0,215.0,398.0,97.0,358.0,2.01,0.46,1.84,2.02,0.8,0.0,0.0,0.0,2.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,100.0,50.328125,92.19,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
13271,1692.0,8.0,8.0,10.0,-15.0,24.0,26.0,74.0,29.0,215.0,398.0,97.0,358.0,2.01,0.46,1.84,2.02,0.0,0.0,0.6,0.0,2.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,99.06,96.534375,0.0,"(91.47, 100.0]","(87.267, 96.724]","(-0.001, 3.74]",4,5,1
13272,1692.0,8.0,8.0,10.0,-15.0,24.0,26.0,74.0,29.0,215.0,398.0,97.0,358.0,2.01,0.46,1.84,2.02,0.8,0.0,0.0,0.5,2.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,100.0,25.728125,96.25,"(91.47, 100.0]","(-0.001, 40.288]","(41.09, 100.0]",4,1,4
13273,1692.0,8.0,8.0,10.0,-15.0,24.0,26.0,74.0,29.0,215.0,398.0,97.0,358.0,2.01,0.46,1.84,2.02,0.0,0.0,0.0,0.5,2.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,98.44,90.409375,37.5,"(91.47, 100.0]","(87.267, 96.724]","(16.56, 41.09]",4,5,3
13274,1692.0,8.0,8.0,10.0,-15.0,24.0,26.0,74.0,29.0,215.0,398.0,97.0,358.0,2.01,0.46,1.84,2.02,0.0,0.0,0.6,0.5,2.0,5.0,1.0,2.0,1.0,5.0,5.0,4.0,100.0,72.678125,22.81,"(91.47, 100.0]","(64.719, 78.711]","(16.56, 41.09]",4,3,3
13275,1693.0,8.0,9.666666666666666,22.333333333333332,-15.0,3.0,25.0,66.0,29.0,211.0,398.0,98.0,357.0,2.01,0.54,2.0,2.01,0.7,0.1,0.0,0.0,2.0,3.0,1.0,2.0,1.0,5.0,5.0,4.0,81.1,73.175837,42.11,"(52.94, 91.47]","(64.719, 78.711]","(41.09, 100.0]",3,3,4
13276,1693.0,8.0,9.666666666666666,22.333333333333332,-15.0,3.0,25.0,66.0,29.0,211.0,398.0,98.0,357.0,2.01,0.54,2.0,2.01,0.0,0.1,0.0,0.0,2.0,3.0,1.0,2.0,1.0,5.0,5.0,4.0,0.0,15.069378,0.0,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
13277,1693.0,8.0,9.666666666666666,22.333333333333332,-15.0,3.0,25.0,66.0,29.0,211.0,398.0,98.0,357.0,2.01,0.54,2.0,2.01,0.0,0.1,0.2,0.0,2.0,3.0,1.0,2.0,1.0,5.0,5.0,4.0,0.0,41.848086,0.0,"(-0.001, 16.03]","(40.288, 64.719]","(-0.001, 3.74]",1,2,1
