myIndex,roomNumber,FloorHeight,Width,Length,Rotation,SouthContextOffset,EastContextOffset,NorthContextOffset,WestContextOffset,SouthContextHeight,EastContextHeight,NorthContextHeight,WestContextHeight,SouthShadingDepth,EastShadingDepth,NorthShadingDepth,WestShadingDepth,NorthGlazingRatio,WestGlazingRatio,SouthGlazingRatio,EastGlazingRatio,NorthWindowHeight,WestWindowHeight,SouthWindowHeight,EastWindowHeight,NorthWindowSill,WestWindowSill,SouthWindowSill,EastWindowSill,sDA,UDI,ASE,sDABin,UDIBin,ASEBin,sDA_Category,UDI_Category,ASE_Category
13983,326,9.0,5.666666666666667,29.0,-24.0,20,44,69,59,196,159,107,442,2.02,1.5,1.52,1.96,0.3,0.0,0.0,0.3,2,5,4,1,4,0,5,4,88.4,92.30094,5.49,"(80.77, 100.0]","(86.117, 98.107]","(0.858, 12.32]",4,5,2
13984,326,9.0,5.666666666666667,29.0,-24.0,20,44,69,59,196,159,107,442,2.02,1.5,1.52,1.96,0.0,0.0,0.0,0.3,2,5,4,1,4,0,5,4,74.45,88.951411,13.01,"(38.67, 80.77]","(86.117, 98.107]","(12.32, 38.71]",3,5,3
13985,326,9.0,5.666666666666667,29.0,-24.0,20,44,69,59,196,159,107,442,2.02,1.5,1.52,1.96,0.0,0.0,0.1,0.3,2,5,4,1,4,0,5,4,88.4,83.30721,59.87,"(80.77, 100.0]","(73.968, 86.117]","(38.71, 100.0]",4,4,4
13986,327,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.53,1.83,1.86,0.8,0.2,0.0,0.0,8,5,4,6,4,5,5,4,87.64,91.769231,0.0,"(80.77, 100.0]","(86.117, 98.107]","(-0.001, 0.858]",4,5,1
13987,327,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.53,1.83,1.86,0.0,0.2,0.0,0.0,8,5,4,6,4,5,5,4,0.0,30.464286,0.0,"(-0.001, 12.3]","(29.653, 53.629]","(-0.001, 0.858]",1,2,1
13988,327,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.53,1.83,1.86,0.0,0.2,0.6,0.0,8,5,4,6,4,5,5,4,75.27,89.206044,18.96,"(38.67, 80.77]","(86.117, 98.107]","(12.32, 38.71]",3,5,3
13989,327,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.53,1.83,1.86,0.8,0.0,0.0,0.0,8,5,4,6,4,5,5,4,70.05,91.598901,0.0,"(38.67, 80.77]","(86.117, 98.107]","(-0.001, 0.858]",3,5,1
13991,327,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.53,1.83,1.86,0.0,0.0,0.6,0.0,8,5,4,6,4,5,5,4,24.18,61.549451,1.92,"(12.3, 38.67]","(53.629, 73.968]","(0.858, 12.32]",2,3,2
13992,327,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.53,1.83,1.86,0.8,0.0,0.0,0.5,8,5,4,6,4,5,5,4,100.0,78.994505,10.71,"(80.77, 100.0]","(73.968, 86.117]","(0.858, 12.32]",4,4,2
13993,327,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.53,1.83,1.86,0.0,0.0,0.0,0.5,8,5,4,6,4,5,5,4,94.23,91.260989,17.03,"(80.77, 100.0]","(86.117, 98.107]","(12.32, 38.71]",4,5,3
13994,327,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.53,1.83,1.86,0.0,0.0,0.6,0.5,8,5,4,6,4,5,5,4,100.0,69.923077,76.65,"(80.77, 100.0]","(53.629, 73.968]","(38.71, 100.0]",4,3,4
13995,328,7.0,18.0,28.666666666666668,-24.0,20,44,66,19,212,452,124,442,2.16,2.39,1.6,1.95,0.7,0.2,0.0,0.0,2,6,4,0,4,0,5,4,49.22,87.094055,0.0,"(38.67, 80.77]","(86.117, 98.107]","(-0.001, 0.858]",3,5,1
13996,328,7.0,18.0,28.666666666666668,-24.0,20,44,66,19,212,452,124,442,2.16,2.39,1.6,1.95,0.0,0.2,0.0,0.0,2,6,4,0,4,0,5,4,0.83,20.167641,0.05,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
13997,328,7.0,18.0,28.666666666666668,-24.0,20,44,66,19,212,452,124,442,2.16,2.39,1.6,1.95,0.0,0.2,0.1,0.0,2,6,4,0,4,0,5,4,9.11,51.810429,1.71,"(-0.001, 12.3]","(29.653, 53.629]","(0.858, 12.32]",1,2,2
13998,328,7.0,18.0,28.666666666666668,-24.0,20,44,66,19,212,452,124,442,2.16,2.39,1.6,1.95,0.7,0.0,0.0,0.0,2,6,4,0,4,0,5,4,37.43,66.493177,0.0,"(12.3, 38.67]","(53.629, 73.968]","(-0.001, 0.858]",2,3,1
14000,328,7.0,18.0,28.666666666666668,-24.0,20,44,66,19,212,452,124,442,2.16,2.39,1.6,1.95,0.0,0.0,0.1,0.0,2,6,4,0,4,0,5,4,0.0,4.163255,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
14001,328,7.0,18.0,28.666666666666668,-24.0,20,44,66,19,212,452,124,442,2.16,2.39,1.6,1.95,0.7,0.0,0.0,0.3,2,6,4,0,4,0,5,4,66.47,93.023392,0.0,"(38.67, 80.77]","(86.117, 98.107]","(-0.001, 0.858]",3,5,1
14002,328,7.0,18.0,28.666666666666668,-24.0,20,44,66,19,212,452,124,442,2.16,2.39,1.6,1.95,0.0,0.0,0.0,0.3,2,6,4,0,4,0,5,4,0.0,51.867446,0.0,"(-0.001, 12.3]","(29.653, 53.629]","(-0.001, 0.858]",1,2,1
14003,328,7.0,18.0,28.666666666666668,-24.0,20,44,66,19,212,452,124,442,2.16,2.39,1.6,1.95,0.0,0.0,0.1,0.3,2,6,4,0,4,0,5,4,28.9,81.946881,4.53,"(12.3, 38.67]","(73.968, 86.117]","(0.858, 12.32]",2,4,2
14004,329,8.0,16.0,31.333333333333332,-17.0,4,20,73,31,153,406,98,333,2.01,1.9,0.21,2.2,0.1,0.4,0.0,0.0,1,4,1,2,2,2,2,4,52.34,91.98283,0.0,"(38.67, 80.77]","(86.117, 98.107]","(-0.001, 0.858]",3,5,1
14005,329,8.0,16.0,31.333333333333332,-17.0,4,20,73,31,153,406,98,333,2.01,1.9,0.21,2.2,0.0,0.4,0.0,0.0,1,4,1,2,2,2,2,4,27.63,71.951093,1.14,"(12.3, 38.67]","(53.629, 73.968]","(0.858, 12.32]",2,3,2
14006,329,8.0,16.0,31.333333333333332,-17.0,4,20,73,31,153,406,98,333,2.01,1.9,0.21,2.2,0.0,0.4,0.6,0.0,1,4,1,2,2,2,2,4,69.98,90.082206,18.52,"(38.67, 80.77]","(86.117, 98.107]","(12.32, 38.71]",3,5,3
14007,329,8.0,16.0,31.333333333333332,-17.0,4,20,73,31,153,406,98,333,2.01,1.9,0.21,2.2,0.1,0.0,0.0,0.0,1,4,1,2,2,2,2,4,9.11,21.996358,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
14009,329,8.0,16.0,31.333333333333332,-17.0,4,20,73,31,153,406,98,333,2.01,1.9,0.21,2.2,0.0,0.0,0.6,0.0,1,4,1,2,2,2,2,4,0.0,10.466701,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
14010,329,8.0,16.0,31.333333333333332,-17.0,4,20,73,31,153,406,98,333,2.01,1.9,0.21,2.2,0.1,0.0,0.0,0.3,1,4,1,2,2,2,2,4,23.59,80.825605,0.0,"(12.3, 38.67]","(73.968, 86.117]","(-0.001, 0.858]",2,4,1
14011,329,8.0,16.0,31.333333333333332,-17.0,4,20,73,31,153,406,98,333,2.01,1.9,0.21,2.2,0.0,0.0,0.0,0.3,1,4,1,2,2,2,2,4,0.0,37.096254,0.0,"(-0.001, 12.3]","(29.653, 53.629]","(-0.001, 0.858]",1,2,1
14012,329,8.0,16.0,31.333333333333332,-17.0,4,20,73,31,153,406,98,333,2.01,1.9,0.21,2.2,0.0,0.0,0.6,0.3,1,4,1,2,2,2,2,4,46.05,82.016649,13.48,"(38.67, 80.77]","(73.968, 86.117]","(12.32, 38.71]",3,4,3
14013,330,9.0,5.666666666666667,29.0,-24.0,20,44,69,59,196,159,107,442,2.02,1.5,1.52,1.92,0.3,0.2,0.0,0.0,2,5,4,1,4,0,5,4,98.28,94.27116,5.17,"(80.77, 100.0]","(86.117, 98.107]","(0.858, 12.32]",4,5,2
14014,330,9.0,5.666666666666667,29.0,-24.0,20,44,69,59,196,159,107,442,2.02,1.5,1.52,1.92,0.0,0.2,0.0,0.0,2,5,4,1,4,0,5,4,88.09,92.371473,7.99,"(80.77, 100.0]","(86.117, 98.107]","(0.858, 12.32]",4,5,2
14015,330,9.0,5.666666666666667,29.0,-24.0,20,44,69,59,196,159,107,442,2.02,1.5,1.52,1.92,0.0,0.2,0.1,0.0,2,5,4,1,4,0,5,4,97.18,91.278997,14.11,"(80.77, 100.0]","(86.117, 98.107]","(12.32, 38.71]",4,5,3
14016,330,9.0,5.666666666666667,29.0,-24.0,20,44,69,59,196,159,107,442,2.02,1.5,1.52,1.92,0.3,0.0,0.0,0.0,2,5,4,1,4,0,5,4,17.24,39.142633,0.0,"(12.3, 38.67]","(29.653, 53.629]","(-0.001, 0.858]",2,2,1
14018,330,9.0,5.666666666666667,29.0,-24.0,20,44,69,59,196,159,107,442,2.02,1.5,1.52,1.92,0.0,0.0,0.1,0.0,2,5,4,1,4,0,5,4,0.0,14.601881,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
14019,330,9.0,5.666666666666667,29.0,-24.0,20,44,69,59,196,159,107,442,2.02,1.5,1.52,1.92,0.3,0.0,0.0,0.3,2,5,4,1,4,0,5,4,88.87,92.302508,5.49,"(80.77, 100.0]","(86.117, 98.107]","(0.858, 12.32]",4,5,2
14020,330,9.0,5.666666666666667,29.0,-24.0,20,44,69,59,196,159,107,442,2.02,1.5,1.52,1.92,0.0,0.0,0.0,0.3,2,5,4,1,4,0,5,4,74.61,89.023511,13.01,"(38.67, 80.77]","(86.117, 98.107]","(12.32, 38.71]",3,5,3
14021,330,9.0,5.666666666666667,29.0,-24.0,20,44,69,59,196,159,107,442,2.02,1.5,1.52,1.92,0.0,0.0,0.1,0.3,2,5,4,1,4,0,5,4,87.3,83.178683,59.87,"(80.77, 100.0]","(73.968, 86.117]","(38.71, 100.0]",4,4,4
14022,331,7.0,16.0,31.333333333333332,-17.0,4,20,73,31,143,406,98,333,2.01,1.9,0.21,2.2,0.1,0.4,0.0,0.0,1,4,1,2,2,2,2,3,40.58,89.073361,0.0,"(38.67, 80.77]","(86.117, 98.107]","(-0.001, 0.858]",3,5,1
14023,331,7.0,16.0,31.333333333333332,-17.0,4,20,73,31,143,406,98,333,2.01,1.9,0.21,2.2,0.0,0.4,0.0,0.0,1,4,1,2,2,2,2,3,18.73,64.959938,0.0,"(12.3, 38.67]","(53.629, 73.968]","(-0.001, 0.858]",2,3,1
14024,331,7.0,16.0,31.333333333333332,-17.0,4,20,73,31,143,406,98,333,2.01,1.9,0.21,2.2,0.0,0.4,0.6,0.0,1,4,1,2,2,2,2,3,56.71,89.860562,8.12,"(38.67, 80.77]","(86.117, 98.107]","(0.858, 12.32]",3,5,2
14025,331,7.0,16.0,31.333333333333332,-17.0,4,20,73,31,143,406,98,333,2.01,1.9,0.21,2.2,0.1,0.0,0.0,0.0,1,4,1,2,2,2,2,3,7.28,18.5359,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
14027,331,7.0,16.0,31.333333333333332,-17.0,4,20,73,31,143,406,98,333,2.01,1.9,0.21,2.2,0.0,0.0,0.6,0.0,1,4,1,2,2,2,2,3,0.0,9.33923,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
14028,331,7.0,16.0,31.333333333333332,-17.0,4,20,73,31,143,406,98,333,2.01,1.9,0.21,2.2,0.1,0.0,0.0,0.3,1,4,1,2,2,2,2,3,24.19,75.276714,0.0,"(12.3, 38.67]","(73.968, 86.117]","(-0.001, 0.858]",2,4,1
14029,331,7.0,16.0,31.333333333333332,-17.0,4,20,73,31,143,406,98,333,2.01,1.9,0.21,2.2,0.0,0.0,0.0,0.3,1,4,1,2,2,2,2,3,0.0,36.536941,0.0,"(-0.001, 12.3]","(29.653, 53.629]","(-0.001, 0.858]",1,2,1
14030,331,7.0,16.0,31.333333333333332,-17.0,4,20,73,31,143,406,98,333,2.01,1.9,0.21,2.2,0.0,0.0,0.6,0.3,1,4,1,2,2,2,2,3,43.18,79.616025,13.01,"(38.67, 80.77]","(73.968, 86.117]","(12.32, 38.71]",3,4,3
14031,332,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.53,1.83,1.86,0.8,0.2,0.0,0.0,8,5,4,6,4,5,5,4,87.64,91.769231,0.0,"(80.77, 100.0]","(86.117, 98.107]","(-0.001, 0.858]",4,5,1
14032,332,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.53,1.83,1.86,0.0,0.2,0.0,0.0,8,5,4,6,4,5,5,4,0.0,30.464286,0.0,"(-0.001, 12.3]","(29.653, 53.629]","(-0.001, 0.858]",1,2,1
14033,332,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.53,1.83,1.86,0.0,0.2,0.6,0.0,8,5,4,6,4,5,5,4,75.27,89.206044,18.96,"(38.67, 80.77]","(86.117, 98.107]","(12.32, 38.71]",3,5,3
14034,332,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.53,1.83,1.86,0.8,0.0,0.0,0.0,8,5,4,6,4,5,5,4,69.51,91.623626,0.0,"(38.67, 80.77]","(86.117, 98.107]","(-0.001, 0.858]",3,5,1
14036,332,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.53,1.83,1.86,0.0,0.0,0.6,0.0,8,5,4,6,4,5,5,4,24.18,61.56044,1.92,"(12.3, 38.67]","(53.629, 73.968]","(0.858, 12.32]",2,3,2
14037,332,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.53,1.83,1.86,0.8,0.0,0.0,0.5,8,5,4,6,4,5,5,4,100.0,78.994505,10.71,"(80.77, 100.0]","(73.968, 86.117]","(0.858, 12.32]",4,4,2
14038,332,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.53,1.83,1.86,0.0,0.0,0.0,0.5,8,5,4,6,4,5,5,4,94.23,91.260989,17.03,"(80.77, 100.0]","(86.117, 98.107]","(12.32, 38.71]",4,5,3
14039,332,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.53,1.83,1.86,0.0,0.0,0.6,0.5,8,5,4,6,4,5,5,4,100.0,69.923077,76.65,"(80.77, 100.0]","(53.629, 73.968]","(38.71, 100.0]",4,3,4
14040,333,8.0,16.0,31.333333333333332,-17.0,4,20,73,31,153,406,98,333,2.01,1.9,0.21,2.2,0.1,0.4,0.0,0.0,1,4,1,2,2,2,2,4,52.34,91.98283,0.0,"(38.67, 80.77]","(86.117, 98.107]","(-0.001, 0.858]",3,5,1
14041,333,8.0,16.0,31.333333333333332,-17.0,4,20,73,31,153,406,98,333,2.01,1.9,0.21,2.2,0.0,0.4,0.0,0.0,1,4,1,2,2,2,2,4,27.78,71.917274,1.14,"(12.3, 38.67]","(53.629, 73.968]","(0.858, 12.32]",2,3,2
14042,333,8.0,16.0,31.333333333333332,-17.0,4,20,73,31,153,406,98,333,2.01,1.9,0.21,2.2,0.0,0.4,0.6,0.0,1,4,1,2,2,2,2,4,70.08,90.063476,18.52,"(38.67, 80.77]","(86.117, 98.107]","(12.32, 38.71]",3,5,3
14043,333,8.0,16.0,31.333333333333332,-17.0,4,20,73,31,153,406,98,333,2.01,1.9,0.21,2.2,0.1,0.0,0.0,0.0,1,4,1,2,2,2,2,4,9.31,22.144121,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
14045,333,8.0,16.0,31.333333333333332,-17.0,4,20,73,31,153,406,98,333,2.01,1.9,0.21,2.2,0.0,0.0,0.6,0.0,1,4,1,2,2,2,2,4,0.0,10.485952,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
14046,333,8.0,16.0,31.333333333333332,-17.0,4,20,73,31,153,406,98,333,2.01,1.9,0.21,2.2,0.1,0.0,0.0,0.3,1,4,1,2,2,2,2,4,23.29,80.67994,0.0,"(12.3, 38.67]","(73.968, 86.117]","(-0.001, 0.858]",2,4,1
14047,333,8.0,16.0,31.333333333333332,-17.0,4,20,73,31,153,406,98,333,2.01,1.9,0.21,2.2,0.0,0.0,0.0,0.3,1,4,1,2,2,2,2,4,0.0,37.096254,0.0,"(-0.001, 12.3]","(29.653, 53.629]","(-0.001, 0.858]",1,2,1
14048,333,8.0,16.0,31.333333333333332,-17.0,4,20,73,31,153,406,98,333,2.01,1.9,0.21,2.2,0.0,0.0,0.6,0.3,1,4,1,2,2,2,2,4,46.05,82.016649,13.48,"(38.67, 80.77]","(73.968, 86.117]","(12.32, 38.71]",3,4,3
14049,335,7.0,7.333333333333333,13.333333333333334,-17.0,4,23,72,6,202,169,98,285,2.17,1.94,1.83,1.86,0.8,0.2,0.0,0.0,8,5,4,6,4,5,5,4,84.89,92.054945,0.0,"(80.77, 100.0]","(86.117, 98.107]","(-0.001, 0.858]",4,5,1
14050,335,7.0,7.333333333333333,13.333333333333334,-17.0,4,23,72,6,202,169,98,285,2.17,1.94,1.83,1.86,0.0,0.2,0.0,0.0,8,5,4,6,4,5,5,4,0.0,21.662088,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
14051,335,7.0,7.333333333333333,13.333333333333334,-17.0,4,23,72,6,202,169,98,285,2.17,1.94,1.83,1.86,0.0,0.2,0.6,0.0,8,5,4,6,4,5,5,4,47.53,86.398352,8.79,"(38.67, 80.77]","(86.117, 98.107]","(0.858, 12.32]",3,5,2
14052,335,7.0,7.333333333333333,13.333333333333334,-17.0,4,23,72,6,202,169,98,285,2.17,1.94,1.83,1.86,0.8,0.0,0.0,0.0,8,5,4,6,4,5,5,4,68.96,91.796703,0.0,"(38.67, 80.77]","(86.117, 98.107]","(-0.001, 0.858]",3,5,1
14054,335,7.0,7.333333333333333,13.333333333333334,-17.0,4,23,72,6,202,169,98,285,2.17,1.94,1.83,1.86,0.0,0.0,0.6,0.0,8,5,4,6,4,5,5,4,0.0,22.054945,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
14055,335,7.0,7.333333333333333,13.333333333333334,-17.0,4,23,72,6,202,169,98,285,2.17,1.94,1.83,1.86,0.8,0.0,0.0,0.5,8,5,4,6,4,5,5,4,100.0,80.824176,10.16,"(80.77, 100.0]","(73.968, 86.117]","(0.858, 12.32]",4,4,2
14056,335,7.0,7.333333333333333,13.333333333333334,-17.0,4,23,72,6,202,169,98,285,2.17,1.94,1.83,1.86,0.0,0.0,0.0,0.5,8,5,4,6,4,5,5,4,88.19,91.626374,14.84,"(80.77, 100.0]","(86.117, 98.107]","(12.32, 38.71]",4,5,3
14057,335,7.0,7.333333333333333,13.333333333333334,-17.0,4,23,72,6,202,169,98,285,2.17,1.94,1.83,1.86,0.0,0.0,0.6,0.5,8,5,4,6,4,5,5,4,100.0,76.607143,72.25,"(80.77, 100.0]","(73.968, 86.117]","(38.71, 100.0]",4,4,4
14058,336,7.0,7.333333333333333,29.0,-24.0,6,24,72,11,211,412,74,327,2.01,1.47,0.11,1.89,0.8,0.2,0.0,0.0,5,5,3,6,4,5,5,4,43.97,77.038177,0.0,"(38.67, 80.77]","(73.968, 86.117]","(-0.001, 0.858]",3,4,1
14059,336,7.0,7.333333333333333,29.0,-24.0,6,24,72,11,211,412,74,327,2.01,1.47,0.11,1.89,0.0,0.2,0.0,0.0,5,5,3,6,4,5,5,4,0.0,16.359606,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
14060,336,7.0,7.333333333333333,29.0,-24.0,6,24,72,11,211,412,74,327,2.01,1.47,0.11,1.89,0.0,0.2,0.1,0.0,5,5,3,6,4,5,5,4,1.97,62.04064,0.99,"(-0.001, 12.3]","(53.629, 73.968]","(0.858, 12.32]",1,3,2
14061,336,7.0,7.333333333333333,29.0,-24.0,6,24,72,11,211,412,74,327,2.01,1.47,0.11,1.89,0.8,0.0,0.0,0.0,5,5,3,6,4,5,5,4,34.98,49.410099,0.0,"(12.3, 38.67]","(29.653, 53.629]","(-0.001, 0.858]",2,2,1
14063,336,7.0,7.333333333333333,29.0,-24.0,6,24,72,11,211,412,74,327,2.01,1.47,0.11,1.89,0.0,0.0,0.1,0.0,5,5,3,6,4,5,5,4,0.0,0.189655,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
14064,336,7.0,7.333333333333333,29.0,-24.0,6,24,72,11,211,412,74,327,2.01,1.47,0.11,1.89,0.8,0.0,0.0,0.3,5,5,3,6,4,5,5,4,72.78,89.112069,1.6,"(38.67, 80.77]","(86.117, 98.107]","(0.858, 12.32]",3,5,2
14065,336,7.0,7.333333333333333,29.0,-24.0,6,24,72,11,211,412,74,327,2.01,1.47,0.11,1.89,0.0,0.0,0.0,0.3,5,5,3,6,4,5,5,4,9.24,67.615764,1.97,"(-0.001, 12.3]","(53.629, 73.968]","(0.858, 12.32]",1,3,2
14066,336,7.0,7.333333333333333,29.0,-24.0,6,24,72,11,211,412,74,327,2.01,1.47,0.11,1.89,0.0,0.0,0.1,0.3,5,5,3,6,4,5,5,4,68.6,87.667488,23.52,"(38.67, 80.77]","(86.117, 98.107]","(12.32, 38.71]",3,5,3
14067,337,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.63,1.83,1.86,0.8,0.3,0.0,0.0,8,5,4,5,4,5,5,4,96.98,91.543956,0.0,"(80.77, 100.0]","(86.117, 98.107]","(-0.001, 0.858]",4,5,1
14068,337,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.63,1.83,1.86,0.0,0.3,0.0,0.0,8,5,4,5,4,5,5,4,0.0,50.947802,0.0,"(-0.001, 12.3]","(29.653, 53.629]","(-0.001, 0.858]",1,2,1
14069,337,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.63,1.83,1.86,0.0,0.3,0.6,0.0,8,5,4,5,4,5,5,4,89.84,89.035714,23.08,"(80.77, 100.0]","(86.117, 98.107]","(12.32, 38.71]",4,5,3
14070,337,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.63,1.83,1.86,0.8,0.0,0.0,0.0,8,5,4,5,4,5,5,4,69.23,91.673077,0.0,"(38.67, 80.77]","(86.117, 98.107]","(-0.001, 0.858]",3,5,1
14072,337,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.63,1.83,1.86,0.0,0.0,0.6,0.0,8,5,4,5,4,5,5,4,23.9,61.291209,1.92,"(12.3, 38.67]","(53.629, 73.968]","(0.858, 12.32]",2,3,2
14073,337,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.63,1.83,1.86,0.8,0.0,0.0,0.5,8,5,4,5,4,5,5,4,99.73,82.673077,8.52,"(80.77, 100.0]","(73.968, 86.117]","(0.858, 12.32]",4,4,2
14074,337,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.63,1.83,1.86,0.0,0.0,0.0,0.5,8,5,4,5,4,5,5,4,89.29,91.684066,14.01,"(80.77, 100.0]","(86.117, 98.107]","(12.32, 38.71]",4,5,3
14075,337,7.0,7.333333333333333,13.333333333333334,-17.0,8,23,72,7,202,169,80,278,2.17,1.63,1.83,1.86,0.0,0.0,0.6,0.5,8,5,4,5,4,5,5,4,99.73,73.406593,76.65,"(80.77, 100.0]","(53.629, 73.968]","(38.71, 100.0]",4,3,4
14076,338,8.0,7.333333333333333,29.0,-23.0,19,24,72,13,324,481,74,327,2.01,1.52,0.1,1.9,0.2,0.2,0.0,0.0,5,5,4,6,4,2,5,4,23.68,79.453634,0.0,"(12.3, 38.67]","(73.968, 86.117]","(-0.001, 0.858]",2,4,1
14077,338,8.0,7.333333333333333,29.0,-23.0,19,24,72,13,324,481,74,327,2.01,1.52,0.1,1.9,0.0,0.2,0.0,0.0,5,5,4,6,4,2,5,4,0.0,33.313283,0.0,"(-0.001, 12.3]","(29.653, 53.629]","(-0.001, 0.858]",1,2,1
14078,338,8.0,7.333333333333333,29.0,-23.0,19,24,72,13,324,481,74,327,2.01,1.52,0.1,1.9,0.0,0.2,0.1,0.0,5,5,4,6,4,2,5,4,35.71,83.129073,3.26,"(12.3, 38.67]","(73.968, 86.117]","(0.858, 12.32]",2,4,2
14079,338,8.0,7.333333333333333,29.0,-23.0,19,24,72,13,324,481,74,327,2.01,1.52,0.1,1.9,0.2,0.0,0.0,0.0,5,5,4,6,4,2,5,4,13.53,34.884712,0.0,"(12.3, 38.67]","(29.653, 53.629]","(-0.001, 0.858]",2,2,1
14081,338,8.0,7.333333333333333,29.0,-23.0,19,24,72,13,324,481,74,327,2.01,1.52,0.1,1.9,0.0,0.0,0.1,0.0,5,5,4,6,4,2,5,4,0.0,18.365915,0.38,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
14082,338,8.0,7.333333333333333,29.0,-23.0,19,24,72,13,324,481,74,327,2.01,1.52,0.1,1.9,0.2,0.0,0.0,0.3,5,5,4,6,4,2,5,4,59.52,92.968672,1.0,"(38.67, 80.77]","(86.117, 98.107]","(0.858, 12.32]",3,5,2
14083,338,8.0,7.333333333333333,29.0,-23.0,19,24,72,13,324,481,74,327,2.01,1.52,0.1,1.9,0.0,0.0,0.0,0.3,5,5,4,6,4,2,5,4,3.38,72.883459,2.63,"(-0.001, 12.3]","(53.629, 73.968]","(0.858, 12.32]",1,3,2
14084,338,8.0,7.333333333333333,29.0,-23.0,19,24,72,13,324,481,74,327,2.01,1.52,0.1,1.9,0.0,0.0,0.1,0.3,5,5,4,6,4,2,5,4,81.33,87.317043,30.2,"(80.77, 100.0]","(86.117, 98.107]","(12.32, 38.71]",4,5,3
14085,339,8.0,5.666666666666667,30.666666666666668,-16.0,8,24,69,58,198,95,54,333,2.15,1.42,0.29,2.22,0.3,0.4,0.0,0.0,8,6,4,3,4,5,5,4,93.89,94.587183,1.94,"(80.77, 100.0]","(86.117, 98.107]","(0.858, 12.32]",4,5,2
14086,339,8.0,5.666666666666667,30.666666666666668,-16.0,8,24,69,58,198,95,54,333,2.15,1.42,0.29,2.22,0.0,0.4,0.0,0.0,8,6,4,3,4,5,5,4,90.91,92.879285,14.01,"(80.77, 100.0]","(86.117, 98.107]","(12.32, 38.71]",4,5,3
14087,339,8.0,5.666666666666667,30.666666666666668,-16.0,8,24,69,58,198,95,54,333,2.15,1.42,0.29,2.22,0.0,0.4,0.6,0.0,8,6,4,3,4,5,5,4,95.23,84.363636,48.88,"(80.77, 100.0]","(73.968, 86.117]","(38.71, 100.0]",4,4,4
